ID,Renda Anual,Sexo,Educacao,Estado Civil,Idade,Tempo de Empresa,Situacao
12719,150000,2,1,2,52,15,1
12730,140000,1,2,2,24,10,1
12732,130000,2,1,1,36,11,1
12735,170000,1,1,1,38,3,1
12749,30000,2,2,2,23,10,1
12751,20000,1,3,2,23,6,1
12756,230000,1,1,1,35,15,1
12762,50000,1,2,2,35,4,1
12766,360000,2,2,1,27,1,1
12768,180000,2,1,2,27,19,1
12773,70000,2,2,2,36,4,1
12774,300000,1,1,2,34,10,1
12775,20000,2,2,2,23,14,1
12779,160000,2,2,2,27,2,1
12780,300000,2,1,2,46,5,1
12781,60000,1,1,1,38,14,1
12785,20000,2,1,2,37,3,1
12795,190000,1,1,2,31,11,1
12797,20000,1,3,2,28,15,1
12801,10000,1,3,2,36,15,1
12803,260000,2,2,1,53,12,1
12804,150000,1,3,1,52,17,1
12810,180000,2,1,2,28,5,1
12811,50000,2,1,2,25,18,1
12813,130000,2,2,2,29,12,1
12817,30000,1,2,1,34,18,1
12825,50000,1,2,1,36,2,1
12830,340000,1,2,2,44,17,1
12832,20000,1,2,2,24,4,1
12835,40000,1,2,2,26,17,1
12836,120000,1,4,1,39,7,1
12841,60000,2,2,1,33,11,1
12862,50000,1,2,1,36,5,1
12868,20000,1,3,2,40,13,1
12871,160000,1,1,2,27,4,1
12874,20000,1,2,2,25,9,1
12876,10000,1,1,2,23,12,1
12877,20000,2,3,2,28,4,1
12884,150000,1,3,2,27,7,1
12887,200000,1,1,1,40,16,1
12889,70000,1,3,1,69,7,1
12895,30000,2,2,2,27,13,1
12898,20000,2,2,2,22,9,1
12901,150000,2,3,1,46,18,1
12902,370000,1,1,2,36,12,1
12905,50000,1,2,1,29,3,1
12909,120000,1,3,2,37,12,1
12913,50000,2,2,2,29,13,1
12914,120000,2,2,1,29,15,1
12918,210000,1,2,1,33,17,1
12919,300000,1,1,1,39,19,1
12923,90000,2,2,2,33,2,1
12925,30000,2,3,1,21,3,1
12931,50000,1,1,2,24,18,1
12936,200000,2,1,1,35,2,1
12947,140000,1,1,2,34,2,1
12948,200000,1,2,2,25,19,1
12949,130000,2,1,2,24,3,1
12956,280000,2,1,2,62,19,1
12958,100000,1,2,1,33,5,1
12959,50000,1,3,2,23,7,1
12963,20000,2,2,1,28,7,1
12964,50000,2,1,2,28,9,1
12967,400000,1,2,1,40,15,1
12972,240000,2,1,2,29,6,1
12973,30000,2,2,1,27,7,1
12987,80000,1,2,2,26,1,1
12991,60000,2,3,1,36,11,1
12993,20000,1,2,2,22,11,1
12997,230000,2,2,1,43,15,1
12998,50000,1,2,2,30,19,1
13000,20000,1,2,1,40,6,1
13001,90000,2,3,1,45,11,1
13021,20000,1,2,1,56,17,1
13022,50000,1,2,2,44,17,1
13023,180000,1,2,1,41,16,1
13025,240000,2,2,1,48,7,1
13028,80000,1,2,1,40,16,1
13030,20000,1,2,1,64,9,1
13036,130000,1,2,1,45,14,1
13038,130000,2,1,2,26,7,1
13045,230000,1,1,1,39,18,1
13046,130000,1,2,1,31,18,1
13049,40000,1,3,2,24,3,1
13050,50000,2,3,1,33,11,1
13051,20000,1,2,1,43,16,1
13059,50000,2,2,2,26,17,1
13064,90000,1,1,2,31,1,1
13072,30000,1,2,2,25,9,1
13073,160000,2,2,1,41,7,1
13078,50000,2,2,2,34,18,1
13080,50000,2,1,2,27,17,1
13082,500000,2,1,2,39,12,1
13083,210000,2,2,1,46,18,1
13084,20000,1,1,2,35,5,1
13087,20000,1,3,2,51,2,1
13093,20000,1,2,1,53,17,1
13103,90000,2,2,1,28,9,1
13106,360000,2,1,1,41,19,1
13111,210000,2,2,1,28,15,1
13128,100000,2,1,2,32,13,1
13134,260000,2,2,2,41,4,1
13135,260000,2,2,1,39,16,1
13140,200000,2,2,1,50,12,1
13145,80000,2,2,1,49,3,1
13147,140000,2,2,2,32,3,1
13152,180000,2,2,1,34,17,1
13154,150000,2,2,1,39,11,1
13160,100000,2,1,2,28,17,1
13164,30000,1,3,1,50,15,1
13173,60000,1,3,1,38,15,1
13178,300000,2,1,2,34,6,1
13185,20000,1,2,2,24,18,1
13186,150000,2,1,2,32,1,1
13189,300000,1,2,1,36,9,1
13194,30000,1,2,1,42,5,1
13196,180000,2,2,2,31,7,1
13197,20000,1,3,2,52,1,1
13210,10000,1,2,2,24,13,1
13219,20000,1,1,2,23,1,1
13231,90000,2,2,2,23,12,1
13232,20000,1,2,2,23,5,1
13233,100000,1,2,2,32,11,1
13235,130000,2,2,2,35,19,1
13236,50000,2,2,1,55,16,1
13239,20000,1,1,2,22,12,1
13240,20000,1,3,2,34,4,1
13254,20000,1,1,1,48,12,1
13259,200000,1,2,1,55,10,1
13260,360000,2,1,2,26,7,1
13263,40000,2,2,1,24,9,1
13267,110000,1,3,2,29,6,1
13275,50000,2,2,2,23,14,1
13280,10000,1,2,2,43,10,1
13282,450000,2,1,2,36,7,1
13288,110000,2,2,1,32,13,1
13292,50000,2,1,2,22,6,1
13301,100000,2,2,1,41,13,1
13306,270000,1,1,1,37,15,1
13314,30000,2,3,2,26,6,1
13316,240000,2,2,1,40,15,1
13323,360000,2,2,1,59,2,1
13324,50000,2,2,2,54,18,1
13327,50000,1,2,2,27,8,1
13329,390000,2,1,2,31,15,1
13330,380000,2,1,1,42,2,1
13331,20000,2,2,1,46,8,1
13332,80000,2,2,2,31,15,1
13336,100000,1,3,2,28,1,1
13341,350000,1,2,1,47,1,1
13345,80000,1,1,2,25,19,1
13347,210000,2,1,1,23,15,1
13349,150000,2,1,1,38,12,1
13370,150000,1,1,1,31,12,1
13371,500000,1,1,1,35,2,1
13381,400000,2,2,2,35,8,1
13388,280000,1,3,1,37,13,1
13391,60000,1,2,2,25,2,1
13400,80000,2,3,2,26,3,1
13401,50000,2,3,1,32,13,1
13402,420000,2,3,2,27,1,1
13405,40000,2,1,2,22,6,1
13406,50000,1,2,2,43,8,1
13407,10000,1,2,2,23,5,1
13413,100000,2,2,1,28,8,1
13414,290000,2,2,1,49,6,1
13418,50000,1,2,1,32,18,1
13420,20000,1,2,1,44,11,1
13423,230000,2,1,1,43,9,1
13424,50000,2,2,1,53,10,1
13431,50000,2,3,2,41,8,1
13433,30000,2,1,2,36,4,1
13441,40000,2,2,2,23,2,1
13445,320000,1,1,1,48,19,1
13453,50000,1,3,2,32,18,1
13459,130000,2,1,2,27,7,1
13465,20000,1,1,2,25,3,1
13469,100000,1,3,1,36,8,1
13471,200000,1,1,1,36,10,1
13478,500000,1,1,1,42,8,1
13479,30000,1,2,3,43,3,1
13480,390000,1,1,1,41,3,1
13489,80000,1,1,2,26,16,1
13498,10000,1,3,1,37,11,1
13499,180000,2,3,1,41,3,1
13501,140000,1,2,2,36,15,1
13504,10000,2,2,1,29,12,1
13505,50000,1,2,1,35,15,1
13511,500000,1,1,2,42,14,1
13513,50000,2,2,1,55,19,1
13514,240000,2,3,2,36,8,1
13516,20000,2,3,2,24,16,1
13527,290000,2,2,1,29,2,1
13532,260000,1,2,1,39,11,1
13540,440000,1,3,1,47,19,1
13542,50000,1,3,2,49,3,1
13549,20000,1,2,2,36,4,1
13553,120000,2,1,2,25,16,1
13556,210000,2,2,2,25,15,1
13558,130000,2,1,2,28,3,1
13559,240000,2,2,1,48,17,1
13561,500000,2,1,2,36,7,1
13562,320000,1,1,1,46,17,1
13564,200000,2,2,1,42,16,1
13571,20000,2,2,2,45,9,1
13576,40000,2,2,2,26,9,1
13578,360000,2,1,1,46,16,1
13579,120000,1,1,1,51,16,1
13598,30000,1,2,2,25,9,1
13604,30000,2,2,1,31,7,1
13605,440000,1,1,2,52,9,1
13606,50000,2,1,2,27,14,1
13614,340000,1,1,2,25,3,1
13620,80000,1,1,1,25,5,1
13624,10000,2,2,2,23,10,1
13635,190000,2,2,2,30,7,1
13636,20000,1,3,1,36,1,1
13637,230000,1,1,2,42,4,1
13640,20000,2,2,2,23,7,1
13641,20000,2,3,2,22,18,1
13648,120000,2,1,2,30,13,1
13656,30000,2,3,2,29,2,1
13664,200000,1,1,1,37,3,1
13674,30000,2,2,2,22,15,1
13675,30000,1,2,2,35,19,1
13680,60000,1,2,2,28,15,1
13690,110000,1,1,2,25,4,1
13712,200000,1,1,1,30,2,1
13713,20000,1,2,2,40,6,1
13714,80000,2,2,2,32,6,1
13718,70000,2,3,1,30,15,1
13721,100000,2,2,2,27,13,1
13731,280000,2,3,2,47,14,1
13736,70000,2,3,1,36,14,1
13740,40000,1,3,2,43,12,1
13742,50000,1,1,2,35,16,1
13744,260000,1,1,2,29,14,1
13745,100000,2,1,1,58,17,1
13754,180000,1,1,2,30,5,1
13758,140000,1,2,1,29,6,1
13765,60000,1,2,2,51,10,1
13772,100000,2,2,2,23,2,1
13773,50000,2,1,2,29,9,1
13777,50000,2,3,1,26,5,1
13779,30000,2,2,2,25,1,1
13781,20000,2,2,1,34,1,1
13783,380000,1,1,1,49,1,1
13784,10000,2,2,2,22,9,1
13786,240000,2,2,1,35,15,1
13797,390000,1,1,1,36,13,1
13803,50000,1,3,2,46,12,1
13804,20000,1,2,2,39,8,1
13807,50000,1,2,1,41,16,1
13820,20000,1,3,2,23,19,1
13823,280000,2,1,1,32,8,1
13825,230000,1,1,1,42,3,1
13830,30000,2,1,2,26,12,1
13839,70000,1,3,1,43,1,1
13840,200000,2,1,1,32,5,1
13841,20000,2,2,2,30,5,1
13843,250000,1,2,2,45,18,1
13852,30000,1,3,2,39,13,1
13855,360000,2,1,1,30,16,1
13857,170000,1,1,2,28,7,1
13862,110000,2,3,1,44,1,1
13865,20000,1,3,1,44,11,1
13876,30000,1,1,2,35,14,1
13879,250000,2,2,2,38,4,1
13881,500000,2,1,2,32,9,1
13882,90000,2,1,2,29,3,1
13884,740000,2,2,1,35,3,1
13885,300000,1,1,2,34,4,1
13893,20000,2,2,2,26,15,1
13896,20000,1,2,1,50,12,1
13897,110000,2,2,2,31,10,1
13903,180000,2,3,1,43,6,1
13905,50000,2,1,2,26,6,1
13911,90000,2,3,1,33,7,1
13917,390000,2,1,2,35,17,1
13923,40000,2,1,2,24,15,1
13926,240000,2,1,2,26,1,1
13942,50000,1,3,1,49,9,1
13944,30000,2,3,2,50,8,1
13949,300000,2,1,1,26,14,1
13952,130000,2,3,1,34,4,1
13957,70000,2,3,1,46,6,1
13963,30000,2,3,1,54,19,1
13967,40000,2,3,1,55,1,1
13969,240000,1,2,2,25,10,1
13973,50000,2,2,2,24,17,1
13980,50000,2,3,1,42,10,1
13992,230000,1,1,1,46,18,1
13993,20000,1,2,2,30,2,1
13995,160000,2,1,2,36,8,1
13998,90000,1,3,1,31,5,1
14008,20000,2,1,2,29,17,1
14014,150000,1,2,1,37,13,1
14018,50000,1,2,2,45,12,1
14021,500000,2,1,1,39,15,1
14026,50000,1,2,1,31,2,1
14031,50000,2,2,1,31,19,1
14035,180000,2,2,2,36,7,1
14037,20000,1,2,2,25,14,1
14043,110000,2,3,2,27,12,1
14045,80000,2,1,1,45,3,1
14050,100000,2,1,1,45,6,1
14063,30000,1,2,2,26,2,1
14064,120000,1,1,2,31,18,1
14065,200000,1,1,2,38,11,1
14072,100000,2,2,2,24,1,1
14073,320000,1,1,1,43,15,1
14075,90000,2,1,2,28,8,1
14082,80000,1,1,1,41,19,1
14084,600000,1,2,1,50,11,1
14085,200000,2,2,2,36,15,1
14097,20000,1,2,1,61,16,1
14099,20000,1,2,1,45,16,1
14114,50000,2,2,2,23,18,1
14116,50000,2,2,1,39,10,1
14128,150000,1,1,2,28,13,1
14133,220000,2,2,1,33,9,1
14140,20000,2,2,1,50,13,1
14142,30000,1,1,2,28,13,1
14144,50000,2,3,1,25,2,1
14145,500000,2,1,2,28,19,1
14151,50000,1,1,1,41,14,1
14159,210000,2,1,1,50,17,1
14160,220000,2,1,2,36,7,1
14161,120000,2,1,1,38,18,1
14162,50000,1,2,2,25,5,1
14168,100000,2,2,2,28,1,1
14172,50000,1,2,3,35,8,1
14175,250000,1,2,1,52,10,1
14177,60000,2,3,1,44,7,1
14179,90000,2,2,1,41,10,1
14180,150000,1,2,2,23,9,1
14182,120000,1,2,1,52,3,1
14187,120000,1,2,1,51,7,1
14192,80000,2,1,1,38,15,1
14195,340000,2,1,2,42,17,1
14196,170000,1,1,2,30,5,1
14202,180000,2,1,2,30,1,1
14204,140000,2,2,1,27,3,1
14205,30000,2,1,2,24,19,1
14212,190000,2,2,2,39,8,1
14215,30000,2,3,2,50,1,1
14217,70000,2,1,1,38,8,1
14220,130000,2,1,2,26,8,1
14221,70000,2,2,2,42,18,1
14226,50000,1,3,2,29,11,1
14227,20000,1,2,2,24,6,1
14231,70000,2,3,1,47,4,1
14238,500000,1,1,2,41,17,1
14245,10000,1,2,1,50,9,1
14248,210000,2,1,2,33,3,1
14252,100000,2,2,1,26,1,1
14259,50000,1,1,2,27,13,1
14262,20000,1,3,1,57,16,1
14271,160000,2,1,1,40,3,1
14273,60000,2,2,3,49,7,1
14277,10000,1,2,2,38,4,1
14279,50000,2,5,1,33,9,1
14280,220000,2,2,2,27,17,1
14281,140000,1,3,1,38,13,1
14289,80000,2,2,1,45,5,1
14293,50000,2,2,2,23,5,1
14294,160000,2,2,1,47,10,1
14295,20000,1,2,2,24,17,1
14310,50000,2,1,2,22,18,1
14312,210000,2,2,1,50,15,1
14313,300000,2,1,1,56,15,1
14314,60000,2,2,2,23,18,1
14315,80000,1,2,1,60,3,1
14329,500000,2,2,1,64,4,1
14331,150000,2,3,1,46,19,1
14334,50000,2,1,2,27,2,1
14340,390000,1,1,1,36,3,1
14346,30000,1,3,2,28,18,1
14348,20000,1,2,2,47,12,1
14350,340000,1,2,1,43,4,1
14352,440000,1,3,1,38,7,1
14355,20000,1,2,2,43,6,1
14363,200000,1,2,2,33,11,1
14364,20000,1,2,2,46,15,1
14366,90000,2,1,2,26,12,1
14367,130000,1,3,1,56,18,1
14368,100000,1,1,1,51,9,1
14374,50000,2,1,2,24,19,1
14379,50000,1,3,2,26,19,1
14393,80000,1,1,1,41,11,1
14394,30000,1,3,2,42,16,1
14398,80000,2,1,1,54,13,1
14403,70000,1,1,2,26,13,1
14408,30000,2,1,2,23,9,1
14410,210000,2,1,1,39,19,1
14411,10000,1,3,2,24,12,1
14415,20000,2,1,2,22,6,1
14420,440000,2,2,1,45,6,1
14429,30000,1,2,2,25,12,1
14435,10000,1,2,2,32,4,1
14438,50000,2,2,1,25,10,1
14440,50000,2,1,2,31,9,1
14446,60000,2,2,2,24,13,1
14447,80000,1,1,2,39,3,1
14453,50000,1,2,2,31,18,1
14455,150000,2,3,2,40,4,1
14458,10000,1,2,3,28,19,1
14468,60000,1,2,1,37,9,1
14471,220000,1,1,1,48,12,1
14472,110000,2,2,2,28,6,1
14481,50000,1,2,1,29,18,1
14484,20000,1,1,2,34,3,1
14497,60000,1,2,1,56,11,1
14501,240000,2,2,1,29,2,1
14504,50000,2,2,2,23,2,1
14519,20000,1,3,1,42,14,1
14520,300000,1,2,1,38,19,1
14522,160000,1,1,2,33,15,1
14531,30000,1,2,3,44,11,1
14535,130000,1,2,2,31,8,1
14538,60000,1,3,2,29,8,1
14542,50000,2,1,2,31,18,1
14543,50000,1,2,1,38,17,1
14545,80000,1,2,1,46,13,1
14547,140000,2,2,1,35,16,1
14550,200000,2,1,2,31,2,1
14554,450000,1,2,2,30,2,1
14561,160000,1,1,2,31,13,1
14563,240000,2,2,1,39,12,1
14564,20000,1,2,2,24,3,1
14567,200000,1,1,3,50,2,1
14569,80000,2,1,2,34,6,1
14570,20000,2,3,1,61,6,1
14573,130000,1,1,1,34,3,1
14582,130000,2,1,2,47,17,1
14584,60000,2,3,1,43,2,1
14586,110000,2,1,2,32,16,1
14587,320000,2,1,2,27,19,1
14599,200000,2,2,1,35,9,1
14610,50000,1,2,2,22,6,1
14615,10000,1,3,2,29,6,1
14624,30000,2,2,2,23,4,1
14629,30000,1,2,2,38,10,1
14631,10000,1,2,2,23,11,1
14638,10000,2,3,3,52,10,1
14650,200000,1,1,2,33,7,1
14653,30000,1,2,2,25,11,1
14666,20000,1,2,1,47,3,1
14672,210000,2,1,2,28,17,1
14691,50000,1,2,1,37,10,1
14692,20000,1,2,2,28,4,1
14693,170000,1,2,1,34,6,1
14695,200000,2,2,2,30,15,1
14696,30000,2,3,1,59,7,1
14698,360000,2,2,2,28,14,1
14706,180000,1,1,2,30,4,1
14707,100000,1,2,2,34,15,1
14708,30000,1,1,2,30,5,1
14721,360000,1,1,2,29,5,1
14723,80000,2,3,1,30,14,1
14728,110000,2,2,1,46,14,1
14729,110000,1,2,1,30,3,1
14734,30000,2,2,2,25,8,1
14742,50000,1,3,2,31,8,1
14747,230000,1,1,1,46,10,1
14756,200000,2,1,1,64,7,1
14761,20000,2,3,1,42,8,1
14764,220000,2,2,1,36,1,1
14767,150000,2,1,2,29,7,1
14771,160000,2,2,1,40,8,1
14779,250000,2,2,2,24,16,1
14780,30000,2,1,2,25,10,1
14784,320000,2,2,2,36,5,1
14786,20000,1,2,2,29,12,1
14787,30000,1,1,2,25,11,1
14792,10000,2,3,1,51,12,1
14794,20000,1,1,2,25,1,1
14797,50000,2,3,1,43,11,1
14801,110000,1,3,2,36,1,1
14805,60000,1,2,1,49,11,1
14809,170000,1,1,1,35,3,1
14810,130000,1,1,1,45,7,1
14813,10000,2,2,1,49,11,1
14821,30000,1,3,2,34,10,1
14823,80000,2,1,1,35,19,1
14825,20000,1,3,2,26,4,1
14826,200000,2,2,1,34,12,1
14833,120000,2,2,1,41,18,1
14834,30000,1,3,2,50,6,1
14837,280000,2,1,1,46,10,1
14843,160000,2,1,1,28,1,1
14844,100000,2,1,2,29,16,1
14847,360000,1,1,1,37,17,1
14862,30000,2,2,2,24,16,1
14865,180000,2,1,1,39,7,1
14866,20000,1,2,1,32,8,1
14868,100000,2,2,2,29,1,1
14873,30000,1,1,1,40,19,1
14874,20000,1,2,2,23,14,1
14884,20000,2,2,2,26,17,1
14885,40000,1,1,2,25,3,1
14888,280000,2,1,1,38,1,1
14892,50000,2,2,1,29,16,1
14898,80000,2,3,1,29,3,1
14913,330000,2,2,1,42,10,1
14914,310000,2,2,2,29,16,1
14915,30000,1,2,2,26,12,1
14919,240000,1,2,2,28,3,1
14921,320000,2,1,2,30,12,1
14928,50000,1,2,2,25,12,1
14937,80000,2,2,1,41,5,1
14942,100000,2,2,1,39,19,1
14946,40000,2,1,2,24,15,1
14951,250000,1,1,1,51,9,1
14970,180000,2,1,2,31,11,1
14972,120000,1,2,1,30,19,1
14974,30000,1,3,1,55,5,1
14976,50000,1,1,1,28,11,1
14977,30000,2,3,1,58,16,1
14979,480000,2,2,2,31,14,1
14980,50000,1,2,2,55,7,1
14981,30000,1,2,1,23,9,1
14982,300000,2,1,2,31,14,1
14989,70000,2,1,1,42,18,1
14991,160000,1,3,2,27,16,1
15001,50000,2,1,2,22,13,1
15009,30000,1,3,1,43,16,1
15031,150000,1,1,1,46,2,1
15033,20000,1,2,1,46,14,1
15034,180000,1,2,1,36,12,1
15035,50000,1,1,2,39,14,1
15036,200000,1,1,1,38,3,1
15053,350000,1,1,2,34,19,1
15055,470000,1,2,1,35,7,1
15056,200000,1,1,1,39,16,1
15059,200000,1,2,2,33,5,1
15061,20000,1,3,1,38,17,1
15063,100000,1,3,2,35,16,1
15072,110000,1,2,1,35,9,1
15077,30000,1,2,2,47,2,1
15085,80000,1,3,1,41,19,1
15087,260000,1,1,2,35,1,1
15095,100000,1,1,2,35,13,1
15096,500000,1,1,3,38,2,1
15101,80000,1,3,1,45,15,1
15112,50000,1,2,1,50,10,1
15116,50000,1,3,1,51,9,1
15120,20000,1,3,1,56,8,1
15124,180000,1,2,1,53,10,1
15127,160000,1,2,1,50,1,1
15139,30000,1,3,1,55,11,1
15140,410000,1,2,1,63,14,1
15141,50000,1,3,1,55,9,1
15147,70000,2,1,2,23,9,1
15149,250000,1,1,1,53,19,1
15152,80000,2,1,2,23,17,1
15154,50000,2,2,2,23,15,1
15155,30000,2,2,2,21,9,1
15156,200000,2,2,2,22,18,1
15161,80000,2,2,2,22,6,1
15170,40000,2,2,2,23,1,1
15173,30000,2,2,2,23,9,1
15180,90000,2,2,2,28,19,1
15181,50000,2,2,2,23,7,1
15190,90000,2,2,2,24,4,1
15194,110000,2,2,2,24,14,1
15201,90000,2,2,2,30,5,1
15202,50000,2,2,2,23,19,1
15208,60000,2,1,2,27,12,1
15213,360000,2,1,2,27,2,1
15224,460000,2,2,2,35,2,1
15226,90000,2,3,1,40,18,1
15227,130000,2,6,1,44,17,1
15232,20000,2,3,1,42,15,1
15235,120000,2,1,1,43,2,1
15237,30000,2,2,2,26,8,1
15253,180000,2,2,1,31,13,1
15265,230000,2,2,2,32,18,1
15271,230000,2,2,1,42,9,1
15275,170000,2,3,2,29,11,1
15280,20000,2,2,1,46,14,1
15290,130000,2,2,1,48,17,1
15296,30000,2,2,3,41,15,1
15303,180000,2,2,2,29,8,1
15304,140000,2,3,1,41,12,1
15307,60000,2,2,1,34,9,1
15317,420000,2,1,1,45,6,1
15321,170000,2,2,2,38,18,1
15325,150000,2,1,2,37,12,1
15332,180000,2,1,1,45,7,1
15340,200000,2,2,1,36,12,1
15351,50000,2,3,3,37,15,1
15366,80000,2,3,2,40,3,1
15369,220000,2,1,1,44,12,1
15384,20000,2,3,1,45,2,1
15386,90000,2,2,1,34,15,1
15393,50000,2,3,1,53,6,1
15399,140000,2,2,2,49,18,1
15402,470000,2,2,1,49,10,1
15415,110000,2,3,1,63,9,1
15422,220000,2,2,1,53,16,1
15425,360000,1,2,1,27,4,1
15427,60000,1,2,2,38,1,1
15428,360000,1,2,1,30,11,1
15440,150000,1,2,2,26,19,1
15442,20000,1,2,2,27,2,1
15444,80000,1,3,2,28,2,1
15448,20000,1,2,2,26,16,1
15455,20000,1,2,2,23,17,1
15469,360000,1,1,1,37,4,1
15470,120000,1,2,2,40,8,1
15472,80000,1,3,1,33,13,1
15476,50000,1,3,1,46,14,1
15481,100000,1,1,1,33,14,1
15482,150000,1,1,1,37,6,1
15488,60000,1,2,2,29,7,1
15489,200000,1,1,1,42,5,1
15491,20000,1,1,1,31,8,1
15493,80000,1,3,1,41,15,1
15495,20000,1,2,2,35,8,1
15498,150000,1,2,1,34,13,1
15501,50000,1,2,1,28,3,1
15504,210000,1,3,1,47,6,1
15513,30000,1,2,1,37,3,1
15514,260000,1,2,2,32,5,1
15516,140000,1,3,1,37,15,1
15517,20000,1,2,2,34,2,1
15518,50000,1,3,1,41,1,1
15527,140000,1,3,1,47,10,1
15532,240000,1,2,1,38,3,1
15533,140000,1,1,1,39,8,1
15537,50000,1,2,1,39,6,1
15543,250000,1,2,1,40,13,1
15545,20000,1,1,1,32,19,1
15546,270000,1,1,1,37,14,1
15549,450000,1,2,2,36,6,1
15552,200000,1,3,2,40,4,1
15556,20000,1,2,2,37,10,1
15559,60000,1,1,1,38,11,1
15564,20000,1,2,1,42,11,1
15567,50000,1,3,2,40,18,1
15575,50000,1,2,1,51,17,1
15576,110000,1,2,2,55,13,1
15580,460000,1,2,1,51,7,1
15581,250000,1,2,1,52,4,1
15584,20000,1,3,1,52,16,1
15586,500000,1,1,1,50,16,1
15594,600000,1,1,1,53,9,1
15598,20000,2,2,2,22,17,1
15600,90000,1,3,1,56,9,1
15603,60000,2,2,2,24,11,1
15607,130000,2,2,2,28,4,1
15616,60000,2,2,2,28,4,1
15619,90000,2,3,2,26,4,1
15625,280000,2,1,2,30,7,1
15633,90000,2,2,2,25,1,1
15639,250000,2,1,2,29,3,1
15656,130000,2,2,1,37,11,1
15664,10000,2,2,2,55,4,1
15672,80000,1,3,1,31,10,1
15673,30000,1,2,2,31,4,1
15676,80000,1,2,2,24,9,1
15682,30000,1,2,2,25,12,1
15689,280000,1,2,2,30,11,1
15690,30000,1,2,2,22,11,1
15692,10000,1,1,2,26,18,1
15697,80000,1,1,2,33,12,1
15701,400000,1,1,1,32,7,1
15719,50000,1,1,2,35,13,1
15727,20000,2,2,1,22,9,1
15730,60000,2,2,2,22,6,1
15736,50000,2,2,2,30,11,1
15745,30000,2,3,2,22,7,1
15752,20000,2,1,2,23,16,1
15758,80000,2,2,1,22,18,1
15759,20000,2,1,3,22,17,1
15761,20000,2,2,2,22,10,1
15763,60000,2,2,1,23,3,1
15766,30000,2,3,2,22,15,1
15769,50000,2,3,2,23,2,1
15771,30000,2,2,2,24,16,1
15773,30000,2,3,2,24,13,1
15775,140000,2,2,2,24,13,1
15778,10000,2,2,2,25,14,1
15779,20000,2,2,2,24,4,1
15785,50000,2,1,2,23,7,1
15789,30000,2,2,1,26,13,1
15793,30000,2,2,2,23,1,1
15796,70000,2,2,2,25,12,1
15811,10000,2,1,2,27,13,1
15814,20000,2,2,1,27,9,1
15823,20000,2,3,1,26,17,1
15827,50000,2,2,2,27,6,1
15832,50000,2,1,2,27,10,1
15835,360000,2,2,2,27,2,1
15843,230000,2,2,2,28,4,1
15844,70000,2,2,2,27,13,1
15847,100000,2,2,2,26,13,1
15851,50000,2,1,2,28,5,1
15854,60000,2,2,2,27,19,1
15856,150000,2,2,2,25,9,1
15862,30000,2,2,2,29,17,1
15863,100000,2,2,1,29,10,1
15868,110000,2,2,2,30,13,1
15876,100000,2,1,2,22,5,1
15878,350000,2,3,2,28,16,1
15879,80000,2,3,1,28,10,1
15891,30000,2,1,2,22,1,1
15897,20000,2,2,2,25,17,1
15899,110000,2,2,1,25,10,1
15903,200000,2,1,2,30,5,1
15904,50000,2,3,2,29,4,1
15914,20000,2,2,1,29,11,1
15915,300000,2,1,2,30,16,1
15917,20000,2,2,1,30,10,1
15923,80000,2,2,1,29,2,1
15925,60000,2,2,1,31,2,1
15930,60000,2,2,1,32,17,1
15936,30000,2,2,1,25,12,1
15940,30000,2,2,1,32,16,1
15948,30000,2,2,1,30,17,1
15951,50000,2,2,1,31,15,1
15955,50000,2,1,2,38,7,1
15958,200000,2,3,1,29,9,1
15960,50000,2,2,1,34,2,1
15965,50000,2,2,1,39,3,1
15968,30000,2,2,3,35,11,1
15970,20000,2,3,1,49,3,1
15971,30000,2,2,1,38,11,1
15973,30000,2,1,1,48,15,1
15974,50000,2,2,2,41,6,1
15976,60000,2,3,1,35,14,1
15977,50000,2,2,1,48,9,1
15979,80000,2,2,1,41,8,1
15984,50000,2,2,1,31,15,1
15985,240000,2,2,2,48,16,1
15988,50000,2,2,2,31,11,1
15989,70000,2,1,2,23,9,1
15997,140000,2,1,1,37,2,1
15999,60000,2,1,2,25,11,1
16001,20000,2,2,3,44,8,1
16003,80000,2,2,1,34,1,1
16026,30000,2,3,1,35,10,1
16027,130000,2,2,2,37,15,1
16029,50000,2,3,3,43,1,1
16030,80000,2,2,1,39,10,1
16034,150000,2,3,1,43,2,1
16040,200000,2,2,1,31,7,1
16044,50000,2,3,1,46,2,1
16047,10000,2,2,2,40,3,1
16053,30000,2,2,1,48,8,1
16060,60000,2,3,1,32,7,1
16067,50000,2,2,1,39,7,1
16076,160000,2,3,1,38,16,1
16079,300000,2,3,2,30,2,1
16086,30000,2,3,1,28,1,1
16088,260000,2,2,1,32,9,1
16089,290000,2,2,1,33,19,1
16090,80000,2,2,2,37,5,1
16092,100000,2,1,1,40,12,1
16093,40000,2,2,1,37,2,1
16095,160000,2,2,2,42,18,1
16098,30000,2,2,1,42,12,1
16099,70000,2,2,1,46,9,1
16100,30000,2,2,1,29,7,1
16101,50000,2,2,1,30,7,1
16105,60000,2,3,1,48,6,1
16106,220000,2,2,2,46,6,1
16107,60000,2,2,2,42,16,1
16108,280000,2,2,1,42,10,1
16111,200000,2,2,1,33,2,1
16116,20000,2,3,1,43,7,1
16117,200000,2,2,2,36,9,1
16122,20000,2,2,3,30,13,1
16125,80000,2,3,1,40,4,1
